video_id	caption	start	end	duration	phase	idx
v_cB5ozEChN5Q	We see the ending screen	110.19	113.01	113.00999999999999	train	17825
v_u3nOmvgcs84	A girl stands by a counter with various food items placed out on the counter	1.73	139.31	173.06	train	17826
v_u3nOmvgcs84	She holds up the ingredients and instructs what you'll need to make a sandwich	23.36	43.26	173.06	train	17827
v_u3nOmvgcs84	She begins chopping the vegetables and putting the dressing on the bread	45.86	103.83	173.06	train	17828
v_u3nOmvgcs84	She spreads around the dressing and puts the other ingredients on the sandwich to finish	105.57	173.06	173.06	train	17829
v_XoCvj2IbVGE	A person;s hand is seen turning a knob followed by their foot stepping on a button and a man holding up an iron	7.76	63.19	221.73	train	17845
v_XoCvj2IbVGE	He adjusts more settings While testing the iron and begins ironing a shirt on a table	53.21	151.88	221.73	train	17846
v_XoCvj2IbVGE	The men continues to flip around the shirt and iron and en by showing off the ironing machine to the camera	124.17	212.86	221.73	train	17847
v_N-92_rikI8U	There's a man skiing down a very steep mountain slope	12.96	29.61	123.39	train	17851
v_N-92_rikI8U	The man is going down very fast and steadily while fully dressed in ski gear and goggles	29.61	62.93	123.39	train	17852
v_N-92_rikI8U	He then falls down to the ground as he reaches the bottom of the slope	62.93	88.84	123.39	train	17853
v_N-92_rikI8U	He gets right back up and dusts off the snow from his clothes	88.84	115.99	123.39	train	17854
v_N-92_rikI8U	He talks to another person through a hands free device attached on his coat to let him know he's okay	115.99	123.39	123.39	train	17855
v_Fi_ja3Urdtg	A man is talking from behind a bar	0.0	10.3	55.66	train	17867
v_Fi_ja3Urdtg	He shows off several kinds of bottles and taps	11.13	34.23	55.66	train	17868
v_Fi_ja3Urdtg	He shows how to mix a drink which he serves to a woman	36.46	55.66	55.66	train	17869
v_2u1gdf_53C0	A person in a protective white suit and goggles sprays a surface with purple paint using a spray gun in a room with white walls and floors	6.62	64.73	73.56	train	17879
v_2u1gdf_53C0	The person then spins the surface around on a spinning table and paints the sides	9.56	52.23	73.56	train	17880
v_2u1gdf_53C0	The finishes matte product is shown, dried, in the plain white room where the painting happened	54.44	65.84	73.56	train	17881
v_uX-UwKfRvJY	The video begins with four pictures of contracted human abdomens	13.12	36.25	124.99	train	17885
v_uX-UwKfRvJY	There's a young girl dressed in a blue tank top and black tights demonstrating the proper way to do planks and crunches	36.25	80.0	124.99	train	17886
v_uX-UwKfRvJY	She is laying on a blue Yoga mat as she does crunches	80.0	113.12	124.99	train	17887
v_uX-UwKfRvJY	Then she lays on her stomach by raising herself up on her elbows to show how to do planks	113.12	120.62	124.99	train	17888
v_P0N68OQDhNs	An athlete in black shirt gives instructions for a practice drill while standing on a large sporting field	0.0	31.97	228.37	train	17892
v_P0N68OQDhNs	The man sets up for an exercise and squats up and down for practice	31.97	85.64	228.37	train	17893
v_P0N68OQDhNs	The man jumps multiple times and goes further each jump	87.92	106.19	228.37	train	17894
v_P0N68OQDhNs	The man bends down and touches the ground while twisting	103.91	110.76	228.37	train	17895
v_P0N68OQDhNs	The man gives more instructions on a practice run while giving hand gestures	110.76	137.02	228.37	train	17896
v_P0N68OQDhNs	The man sets up on the edge of a line and jumps with one foot, then repeats	137.02	181.55	228.37	train	17897
v_P0N68OQDhNs	The man gives a final set of instructions while breathing heavy	180.41	214.67	228.37	train	17898
v_P0N68OQDhNs	A set of text is seen with information	215.81	228.37	228.37	train	17899
v_eWG5T3TC_cg	A marching band walk in the street playing instruments while a woman on front holds a flag	0.0	76.69	108.02000000000001	train	17907
v_eWG5T3TC_cg	A boy on front the band holds a rode and raise and spin around	0.0	46.99	108.02000000000001	train	17908
v_eWG5T3TC_cg	Then, band arrives and pass a traffic light	77.23	108.02	108.02000000000001	train	17909
v_lMbDEY-CVwE	A man is indoors, as he picks a frisbee off the ground	0.0	18.51	176.26	train	17910
v_lMbDEY-CVwE	He then uses several frisbees to train and display the stunts of a medium sized collie dog	24.68	88.13	176.26	train	17911
v_lMbDEY-CVwE	The dog runs off screen and brings back the frisbees	91.66	144.54	176.26	train	17912
v_lMbDEY-CVwE	The scene ends with the dog trying desperately to remove a frisbee from the seated man's hand	154.23	176.26	176.26	train	17913
v_AffS41W1Jgg	A man is seen speaking to the camera and leads into him laying up wallpaper on the wall	0.0	25.03	58.21	train	17914
v_AffS41W1Jgg	He continues speaking to the camera while still spreading paper on the wall	18.92	58.21	58.21	train	17915
v_LYrqEz_vttQ	A dog is sitting on an orange couch	2.14	22.83	142.69	train	17918
v_LYrqEz_vttQ	A dog is sitting in a bath tub getting a bath	26.4	72.06	142.69	train	17919
v_LYrqEz_vttQ	A person is drying the dog with a towel	78.48	99.88	142.69	train	17920
v_LYrqEz_vttQ	The dog is getting blow dried with a hair dryer	109.87	111.3	142.69	train	17921
"v_h61C_KfvG0Y	""The logo """"Weldy"""" appears over a photo of welding tools""	0.0	4.41	125.99	train	17922"
"v_h61C_KfvG0Y	""The words """"energy 1600"""" and the Weldy website address appears""	4.41	17.01	125.99	train	17923"
v_h61C_KfvG0Y	A man is working on a white rooftop with one of the Weldy tools	17.64	121.58	125.99	train	17924
"v_h61C_KfvG0Y	""""""energy 1600"""" and the website appears on screen again""	122.21	125.99	125.99	train	17925"
v_zqXJkZgKmSk	A ball flies through he air on a baseball field	0.0	2.56	10.45	train	17950
v_zqXJkZgKmSk	The person with the camera takes off running	1.93	5.8	10.45	train	17951
v_zqXJkZgKmSk	The runner stops on the home base and turns around	5.9	7.42	10.45	train	17952
v_zqXJkZgKmSk	We see the people at the back of the field	7.47	10.45	10.45	train	17953
v_3pBldeB3uaE	A large group of people are seen standing around a pool as well as people writing on paper and speaking to one another	1.25	53.01	124.74	train	17954
v_3pBldeB3uaE	More people are seen diving on a board and jumping off onto the side	42.41	95.42	124.74	train	17955
v_3pBldeB3uaE	Several people are seen watching on the side as the kids continue to dive	92.31	120.37	124.74	train	17956
v_O_bDLIcx5k0	A drawing of airplanes and machineries are being use, then pictures of men and a woman	0.0	27.0	145.96	train	17957
v_O_bDLIcx5k0	A man in blue shirt is brushing a paint to an airplane model, then he paint a different color to make the plane looks like a camouflage	21.89	145.96	145.96	train	17958
v_S5kuckj4Ud4	We see a black title screen	0.0	2.3	230.04	train	17962
v_S5kuckj4Ud4	We see are driving down the street then we see the man in the car	2.3	14.95	230.04	train	17963
v_S5kuckj4Ud4	The man gets out and grabs flat tire supplies	14.95	43.71	230.04	train	17964
v_S5kuckj4Ud4	The man sits in the car and thinks about how to change a tire	44.86	60.96	230.04	train	17965
v_S5kuckj4Ud4	The guy loosens bolts, jacks the car up and takes off the flat	63.26	123.07	230.04	train	17966
v_S5kuckj4Ud4	The guy then puts the spare tire on the car	125.37	169.08	230.04	train	17967
v_S5kuckj4Ud4	We see the bolts up close in a line	138.02	143.78	230.04	train	17968
v_S5kuckj4Ud4	The man puts the spare tire in the car and gets in the car	172.53	195.53	230.04	train	17969
v_S5kuckj4Ud4	He makes a call and turns on the radio	196.69	203.59	230.04	train	17970
v_S5kuckj4Ud4	The man makes a u-turn and leaves	207.04	227.74	230.04	train	17971
v_S5kuckj4Ud4	We see the ending title	227.74	230.04	230.04	train	17972
v_krqxyYFHzBI	People start fighting outside on the ground	0.0	28.66	63.69	train	17989
v_krqxyYFHzBI	They knock a man onto the ground	28.66	33.76	63.69	train	17990
v_krqxyYFHzBI	They lift him up in the air and slam him back on the ground	56.05	61.15	63.69	train	17991
v_afrMWrFkgDg	We see a girl kick and sit down	0.0	6.86	80.74	train	17992
v_afrMWrFkgDg	A boy joins her and they eat ice cream	10.09	68.63	80.74	train	17993
v_afrMWrFkgDg	The boy puts his cone in front of the camera	29.47	45.21	80.74	train	17994
v_afrMWrFkgDg	The boy licks his ice cream wildly	60.15	66.2	80.74	train	17995
v_afrMWrFkgDg	A boy throws something at the boy with ice cream	74.68	76.7	80.74	train	17996
v_Zsaa3XXIAhk	A man plays a song on an acoustic guitar in a studio	0.0	52.06	52.85	train	18004
v_Zsaa3XXIAhk	The man resets his hands and finishes the song	29.86	52.06	52.85	train	18005
v_oXPgInpuHDA	A group of cheerleaders perform in the middle of a basketball court while an audience watches	0.0	73.47	82.55	train	18009
v_oXPgInpuHDA	A man walks through the bottom of the frame	57.78	61.08	82.55	train	18010
v_oXPgInpuHDA	The cheerleaders finish, and a group of younger cheerleaders replace them	73.47	82.55	82.55	train	18011
v_hjDGz9OhwvM	A young girl is showing sitting on a floor talking to the camera and pretending to iron	1.94	34.3	129.45	train	18086
v_hjDGz9OhwvM	She prays the bottle of water onto the clothes and irons doing this several times	27.18	106.15	129.45	train	18087
v_hjDGz9OhwvM	She flips over the shirt to continue ironing and looks off into the distance	107.45	129.45	129.45	train	18088
v_oXqzXQRqAhI	Two kids are seen sitting in a bath tub with one holding a bucket and the holding smiling and laughing	0.0	50.91	55.33	train	18089
v_oXqzXQRqAhI	The boy pours the bucket over his face and a hand gives him a towel while the girl also splashes her face	3.87	44.82	55.33	train	18090
v_oXqzXQRqAhI	The sprays water again with the bucket and rubs his eyes	44.82	55.33	55.33	train	18091
v_HaprTZfP4sQ	A gold ornament is shown hanging from a christmas tree	0.0	6.45	117.31	train	18092
v_HaprTZfP4sQ	Two women are on the floor, wrapping presents	9.38	22.29	117.31	train	18093
v_HaprTZfP4sQ	They cut the paper and tape it around boxes before adding bows	24.05	104.4	117.31	train	18094
v_HaprTZfP4sQ	We then see the completed tree, adorned with a ring of wrapped presents at the base	105.58	117.31	117.31	train	18095
v_WSpfyZuoi3A	A little girl sled in an inflatable boat hold to a string on front a man, suddenly she falls in a hollow	0.0	32.28	89.68	train	18107
v_WSpfyZuoi3A	People carry sled boats and the little girl is in a sled boat	32.28	55.15	89.68	train	18108
v_WSpfyZuoi3A	After a group of people sled do down the hill until meet other persons	55.6	89.68	89.68	train	18109
v_fevlUD03yCM	A young girl is applying sunscreen to her face	0.0	6.11	87.35	train	18110
v_fevlUD03yCM	A beach is crowded with people while a motoroboat speeds across the water	6.55	25.33	87.35	train	18111
v_fevlUD03yCM	A doctor from the Cleveland Clinic named Jennifer Lucas speaks	25.77	42.37	87.35	train	18112
v_fevlUD03yCM	People apply sunblock to each other outdoors	42.8	87.35	87.35	train	18113
v_YMsyF-g2TqE	We see a carved pumpkin and a title screen	0.0	4.85	193.98	train	18118
v_YMsyF-g2TqE	A man draws a face on a pumpkin	4.85	7.76	193.98	train	18119
v_YMsyF-g2TqE	A man then carves a pumpkin into a snarling old man	7.76	169.73	193.98	train	18120
v_YMsyF-g2TqE	The man takes an image of the pumpkin with a phone	150.33	153.24	193.98	train	18121
v_YMsyF-g2TqE	The man tilts the pumpkin back into the light	154.21	160.03	193.98	train	18122
v_YMsyF-g2TqE	We see still shots of the carved pumpkin	170.7	187.19	193.98	train	18123
v_YMsyF-g2TqE	We see the ending screen with a website	188.16	193.98	193.98	train	18124
v_Z7zc7zs5Zj8	A woman is seen walking down a set of stairs and begins performing a routine in front of a large audience	0.0	116.06	236.86	train	18135
v_Z7zc7zs5Zj8	The woman continues dancing around the stage while a group of people play instruments behind her	65.14	236.86	236.86	train	18136
v_CaDoaqs_5jE	A camera pans all around a frozen lake with trees and leads into a group of people fishing around a hole	2.23	108.15	222.98	train	18140
v_CaDoaqs_5jE	The men continue to sit around the holes with a pole speaking to one another and wandering around the ice	59.09	209.6	222.98	train	18141
v_AkeJ-lJLNkw	Two people are seen performing various kicks and tricks around one another while a large group of people watch on the sides	0.0	85.09	193.38	train	18155
v_AkeJ-lJLNkw	More continue kicking around one another in the middle of the circle while others watch and react on the side	61.88	184.67	193.38	train	18156
v_NfVL1o5HMEo	A gymnast is seen rubbing his hands together and walks over to a set of uneven bars and raises his hands up	0.0	11.0	66.67	train	18157
v_NfVL1o5HMEo	The man performs a routine on the bars while hundreds of people watch on the sidelines	10.67	54.67	66.67	train	18158
v_NfVL1o5HMEo	He jumps down, waves his arms in the air, and walks over to high five his coach afterwards	53.33	66.67	66.67	train	18159
v_x0cSfzhQRAs	A man walks across a rope suspended between two mountains high in the air using his arms for balance	0.14	28.19	28.91	train	18160
v_x0cSfzhQRAs	A man walks across a suspended rope high in the air, losing balance at one point and holding on to the rope with his hands and feet wrapped around the rope	0.87	19.08	28.91	train	18161
v_x0cSfzhQRAs	The man then is able to hoist himself back enough on the rope to sit on it with the rope between his legs	19.8	28.19	28.91	train	18162
v_NqYEX8tUjYg	A person is seen performing a trick on a snowboard followed by more a woman speaking to the camera	0.0	53.05	216.53	train	18163
v_NqYEX8tUjYg	Several more clips are shown of people riding snowboards and performing tricks on a board	51.97	156.98	216.53	train	18164
v_NqYEX8tUjYg	More people are seen riding on a board and speaking to the camera	153.73	208.95	216.53	train	18165
v_DzdNjXensv0	A group of people are gathered outdoors at a market	0.0	41.0	136.65	train	18166
v_DzdNjXensv0	People walk by looking at all the wares	46.46	119.57	136.65	train	18167
v_DzdNjXensv0	A dog appears, as people continue to bustle	123.67	136.65	136.65	train	18168
v_6S9NCdsUxfE	A man is seen waxing a set of skis while looking back to speak to the camera	0.0	19.74	49.97	train	18169
v_6S9NCdsUxfE	The man continues moving his arms up and down the skis while looking up to speak at the camera every once and a while	18.99	49.97	49.97	train	18170
v_zwQYVBQnn4o	This man is shown lifting a very heavy weight in the beginning of the video	0.0	22.71	162.22	train	18189
v_zwQYVBQnn4o	Then another man does the same thing and he lifts it successfully	41.36	59.21	162.22	train	18190
v_zwQYVBQnn4o	When he's done, someone comes on stage and gives him a hug	41.36	108.68	162.22	train	18191
v_zwQYVBQnn4o	He is then given a medal	41.36	146.8	162.22	train	18192
v_5Qav3tLfiZA	The man in dark blue shirt is kneeling with one knee	0.0	6.69	6.69	train	18201
v_5Qav3tLfiZA	The man is dribbling the blue ball	1.71	6.25	6.69	train	18202
v_5Qav3tLfiZA	The man is dribbling the ball on his side	2.34	6.25	6.69	train	18203
v_5sUctxaAFrw	Several pictures are shown in the beginning of old roofs as well as new roofs and people working on top of these roofs	0.6	30.97	60.14	train	18204
v_5sUctxaAFrw	More shots are shown of people spraying down the roofs and looking away from the camera	19.55	58.04	60.14	train	18205
v_R8RrOgz9hj8	A large group of people are seen riding down multiple rafts down a rigorous river while paddling continuously	3.74	86.89	186.85	train	18208
